source_key,source_name,source_url,source_updated_at_raw,source_updated_at_iso,scraped_at_iso,status,error_message,row_count
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,2026-03-09T16:16:52+00:00,ok,,72
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/8/26, 11:55pm ET",2026-03-08T23:55:00+00:00,2026-03-09T16:16:52+00:00,ok,,68
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,,,2026-03-09T16:16:52+00:00,ok,,68
the_ix,The IX,https://www.theixsports.com/category/the-ix-basketball-newsroom/ncaa-basketball/bracketology/,,,2026-03-09T16:16:52+00:00,error,tesseract is not installed or it's not in your PATH. See README file for more information.,0
cbssports,CBS Sports,https://www.cbssports.com/womens-college-basketball/,"Mar 7, 2026 at 11:14 am ET",2026-03-07T11:14:00+00:00,2026-03-09T16:16:52+00:00,ok,,68
