source_key,source_name,source_url,source_updated_at_raw,source_updated_at_iso,scraped_at_iso,status,error_message,row_count
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 7, 2026",2026-03-07T00:00:00+00:00,2026-03-08T12:51:11+00:00,ok,,72
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,2026-03-08T12:51:11+00:00,ok,,68
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,,,2026-03-08T12:51:11+00:00,ok,,68
