source_key,source_name,source_url,source_updated_at_raw,source_updated_at_iso,scraped_at_iso,status,error_message,row_count
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,2026-03-09T14:28:09+00:00,error,"HTTPSConnectionPool(host='herhoopstats.com', port=443): Max retries exceeded with url: /bracketology/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x110baef90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,,,2026-03-09T14:28:09+00:00,error,"HTTPSConnectionPool(host='www.espn.com', port=443): Max retries exceeded with url: /espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x110bc3690>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,,,2026-03-09T14:28:09+00:00,error,"HTTPSConnectionPool(host='www.collegesportsmadness.com', port=443): Max retries exceeded with url: /womens-basketball/bracketology (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x110bc3c90>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0
the_ix,The IX,https://www.theixsports.com/category/the-ix-basketball-newsroom/ncaa-basketball/bracketology/,,,2026-03-09T14:28:09+00:00,error,"HTTPSConnectionPool(host='www.theixsports.com', port=443): Max retries exceeded with url: /category/the-ix-basketball-newsroom/ncaa-basketball/bracketology/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x110bc0110>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0
cbssports,CBS Sports,https://www.cbssports.com/womens-college-basketball/,,,2026-03-09T14:28:09+00:00,error,"HTTPSConnectionPool(host='www.cbssports.com', port=443): Max retries exceeded with url: /womens-college-basketball/ (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x110bc3e10>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))",0
