source_key,source_name,source_url,source_updated_at_raw,source_updated_at_iso,scraped_at_iso,status,error_message,row_count
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,2026-03-09T13:41:03+00:00,ok,,72
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,,,2026-03-09T13:41:03+00:00,error,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigating to ""https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections"", waiting until ""networkidle""
",0
college_sports_madness,College Sports Madness,https://www.collegesportsmadness.com/womens-basketball/bracketology,,,2026-03-09T13:41:03+00:00,ok,,68
the_ix,The IX,https://www.theixsports.com/category/the-ix-basketball-newsroom/ncaa-basketball/bracketology/,,,2026-03-09T13:41:03+00:00,error,tesseract is not installed or it's not in your PATH. See README file for more information.,0
