source_key,source_name,source_url,source_updated_at_raw,source_updated_at_iso,team_raw,seed,is_play_in,scraped_at_iso,canonical_slug,team_display,ncaa_id,espn_id,resolution_method,resolution_confidence
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Maryland,4,False,2026-03-09T03:16:00+00:00,maryland,Maryland,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Louisiana Tech,13,False,2026-03-09T03:16:00+00:00,louisiana-tech,Louisiana Tech,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,NC State,6,False,2026-03-09T03:16:00+00:00,north-carolina-state,NC State,,,alias,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Arizona St.,11,False,2026-03-09T03:16:00+00:00,arizona-state,Arizona St,,,exact,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Michigan,3,False,2026-03-09T03:16:00+00:00,michigan,Michigan,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Murray St.,14,False,2026-03-09T03:16:00+00:00,murray-state,Murray St,,,exact,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Texas Tech,7,False,2026-03-09T03:16:00+00:00,texas-tech,Texas Tech,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Clemson,10,False,2026-03-09T03:16:00+00:00,clemson,Clemson,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Vanderbilt,2,False,2026-03-09T03:16:00+00:00,vanderbilt,Vanderbilt,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Col. of Charleston,15,False,2026-03-09T03:16:00+00:00,charleston,Charleston,,,alias,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,UCLA,1,False,2026-03-09T03:16:00+00:00,ucla,UCLA,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,High Point,16,False,2026-03-09T03:16:00+00:00,high-point,High Point,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Tennessee,8,False,2026-03-09T03:16:00+00:00,tennessee,Tennessee,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Princeton,9,False,2026-03-09T03:16:00+00:00,princeton,Princeton,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Kentucky,5,False,2026-03-09T03:16:00+00:00,kentucky,Kentucky,,,alias,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Ball St.,12,False,2026-03-09T03:16:00+00:00,ball-state,Ball St.,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,West Virginia,4,False,2026-03-09T03:16:00+00:00,west-virginia,West Virginia,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,South Fla.,13,False,2026-03-09T03:16:00+00:00,south-fla,South Fla.,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Baylor,6,False,2026-03-09T03:16:00+00:00,baylor,Baylor,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Fairfield,11,False,2026-03-09T03:16:00+00:00,fairfield,Fairfield,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Louisville,3,False,2026-03-09T03:16:00+00:00,louisville,Louisville,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Western Ill.,14,False,2026-03-09T03:16:00+00:00,western-illinois,Western Illinois,,,alias,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Washington,7,False,2026-03-09T03:16:00+00:00,washington,Washington,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Rhode Island,10,False,2026-03-09T03:16:00+00:00,rhode-island,Rhode Island,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,LSU,2,False,2026-03-09T03:16:00+00:00,lsu,LSU,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Abilene Christian,15,False,2026-03-09T03:16:00+00:00,abilene-christian,Abilene Christian,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,South Carolina,1,False,2026-03-09T03:16:00+00:00,south-carolina,South Carolina,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Alabama A&M,16,False,2026-03-09T03:16:00+00:00,alabama-a-and-m,Alabama A&M,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Villanova,8,False,2026-03-09T03:16:00+00:00,villanova,Villanova,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Iowa St.,9,False,2026-03-09T03:16:00+00:00,iowa-state,Iowa St.,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Ole Miss,5,False,2026-03-09T03:16:00+00:00,ole-miss,Ole Miss,,,exact,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Montana St.,12,False,2026-03-09T03:16:00+00:00,montana-state,Montana St.,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Minnesota,4,False,2026-03-09T03:16:00+00:00,minnesota,Minnesota,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Colorado St.,13,False,2026-03-09T03:16:00+00:00,colorado-state,Colorado St.,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Notre Dame,6,False,2026-03-09T03:16:00+00:00,notre-dame,Notre Dame,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,South Dakota St.,11,False,2026-03-09T03:16:00+00:00,south-dakota-state,South Dakota St.,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,TCU,3,False,2026-03-09T03:16:00+00:00,tcu,TCU,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,McNeese,14,False,2026-03-09T03:16:00+00:00,mcneese,McNeese,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Georgia,7,False,2026-03-09T03:16:00+00:00,georgia,Georgia,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Syracuse,10,False,2026-03-09T03:16:00+00:00,syracuse,Syracuse,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Iowa,2,False,2026-03-09T03:16:00+00:00,iowa,Iowa,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Green Bay,15,False,2026-03-09T03:16:00+00:00,green-bay,Green Bay,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Texas,1,False,2026-03-09T03:16:00+00:00,texas,Texas,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,FDU,16,False,2026-03-09T03:16:00+00:00,fdu,FDU,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Virginia Tech,8,False,2026-03-09T03:16:00+00:00,virginia-tech,Virginia Tech,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Southern California,9,False,2026-03-09T03:16:00+00:00,usc,USC,,,alias,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Michigan St.,5,False,2026-03-09T03:16:00+00:00,michigan-state,Michigan St,,,exact,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Gonzaga,12,False,2026-03-09T03:16:00+00:00,gonzaga,Gonzaga,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Oklahoma,4,False,2026-03-09T03:16:00+00:00,oklahoma,Oklahoma,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,UC Irvine,13,False,2026-03-09T03:16:00+00:00,uc-irvine,UC Irvine,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Alabama,6,False,2026-03-09T03:16:00+00:00,alabama,Alabama,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Virginia,11,False,2026-03-09T03:16:00+00:00,virginia,Virginia,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Ohio St.,3,False,2026-03-09T03:16:00+00:00,ohio-state,Ohio St.,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Vermont,14,False,2026-03-09T03:16:00+00:00,vermont,Vermont,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Illinois,7,False,2026-03-09T03:16:00+00:00,illinois,Illinois,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Colorado,10,False,2026-03-09T03:16:00+00:00,colorado,Colorado,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Duke,2,False,2026-03-09T03:16:00+00:00,duke,Duke,,,new,100.0
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,"March 8, 2026",2026-03-08T00:00:00+00:00,Jacksonville,15,False,2026-03-09T03:16:00+00:00,jacksonville,Jacksonville,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,UConn,1,False,2026-03-09T03:16:00+00:00,uconn,UConn,,,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,FDU,16,False,2026-03-09T03:16:00+00:00,fdu,FDU,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Howard,16,False,2026-03-09T03:16:00+00:00,howard,Howard,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Oklahoma St,8,False,2026-03-09T03:16:00+00:00,oklahoma-state,Oklahoma St,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Syracuse,9,False,2026-03-09T03:16:00+00:00,syracuse,Syracuse,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Ole Miss,5,False,2026-03-09T03:16:00+00:00,ole-miss,Ole Miss,,,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Miami OH,12,False,2026-03-09T03:16:00+00:00,miami-oh,Miami (OH),,,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Maryland,4,False,2026-03-09T03:16:00+00:00,maryland,Maryland,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Green Bay,13,False,2026-03-09T03:16:00+00:00,green-bay,Green Bay,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Alabama,6,False,2026-03-09T03:16:00+00:00,alabama,Alabama,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Virginia,11,False,2026-03-09T03:16:00+00:00,virginia,Virginia,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Arizona St,11,False,2026-03-09T03:16:00+00:00,arizona-state,Arizona St,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Michigan,3,False,2026-03-09T03:16:00+00:00,michigan,Michigan,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Idaho,14,False,2026-03-09T03:16:00+00:00,idaho,Idaho,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Illinois,7,False,2026-03-09T03:16:00+00:00,illinois,Illinois,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Clemson,10,False,2026-03-09T03:16:00+00:00,clemson,Clemson,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Vanderbilt,2,False,2026-03-09T03:16:00+00:00,vanderbilt,Vanderbilt,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Jacksonville,15,False,2026-03-09T03:16:00+00:00,jacksonville,Jacksonville,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Texas,1,False,2026-03-09T03:16:00+00:00,texas,Texas,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,High Point,16,False,2026-03-09T03:16:00+00:00,high-point,High Point,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,NC State,8,False,2026-03-09T03:16:00+00:00,north-carolina-state,NC State,,,alias,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,USC,9,False,2026-03-09T03:16:00+00:00,usc,USC,,,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,West Virginia,5,False,2026-03-09T03:16:00+00:00,west-virginia,West Virginia,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,San Diego St,12,False,2026-03-09T03:16:00+00:00,san-diego-state,San Diego St,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Minnesota,4,False,2026-03-09T03:16:00+00:00,minnesota,Minnesota,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Louisiana Tech,13,False,2026-03-09T03:16:00+00:00,louisiana-tech,Louisiana Tech,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Baylor,6,False,2026-03-09T03:16:00+00:00,baylor,Baylor,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Rhode Island,11,False,2026-03-09T03:16:00+00:00,rhode-island,Rhode Island,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Duke,3,False,2026-03-09T03:16:00+00:00,duke,Duke,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Vermont,14,False,2026-03-09T03:16:00+00:00,vermont,Vermont,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Georgia,7,False,2026-03-09T03:16:00+00:00,georgia,Georgia,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Fairfield,10,False,2026-03-09T03:16:00+00:00,fairfield,Fairfield,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Iowa,2,False,2026-03-09T03:16:00+00:00,iowa,Iowa,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,W Illinois,15,False,2026-03-09T03:16:00+00:00,western-illinois,Western Illinois,,,alias,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,UCLA,1,False,2026-03-09T03:16:00+00:00,ucla,UCLA,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,CA Baptist,16,False,2026-03-09T03:16:00+00:00,ca-baptist,CA Baptist,,,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Tennessee,8,False,2026-03-09T03:16:00+00:00,tennessee,Tennessee,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Iowa State,9,False,2026-03-09T03:16:00+00:00,iowa-state,Iowa St.,,,exact,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,North Carolina,5,False,2026-03-09T03:16:00+00:00,north-carolina,North Carolina,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Murray St,12,False,2026-03-09T03:16:00+00:00,murray-state,Murray St,,,new,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Kentucky,4,False,2026-03-09T03:16:00+00:00,kentucky,Kentucky,,,alias,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,GA Southern,13,False,2026-03-09T03:16:00+00:00,georgia-southern,Georgia Southern,,,alias,100.0
espn,ESPN,https://www.espn.com/espn/feature/story/_/id/30423107/ncaa-women-bracketology-2026-women-college-basketball-projections,"3/7/26, 11:55pm ET",2026-03-07T23:55:00+00:00,Texas Tech,6,False,2026-03-09T03:16:00+00:00,texas-tech,Texas Tech,,,new,100.0
