source_key,source_name,source_url,source_updated_at_raw,source_updated_at_iso,team_raw,seed,is_play_in,scraped_at_iso
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,"1,2,2,4,4,4,5,7,7,8,9,11",12,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,"1,1,2,2,3,5,6,6,7,8,11",11,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,"3,3,4,5,6,8,10,10,10",9,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,"3,5,6,7,8,9,11,11",8,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Big East,2,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Ivy League,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Atlantic 10,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,MAAC,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Summit League,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Sun Belt,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,WCC,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Big Sky,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,MAC,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Mountain West,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,CUSA,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,American,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Big West,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,MVC,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,OVC,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Southland,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,America East,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,CAA,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,WAC,1,False,2026-03-07T01:31:20+00:00
her_hoop_stats,Her Hoop Stats,https://herhoopstats.com/bracketology/,,,Horizon,1,False,2026-03-07T01:31:20+00:00
